match_id,home,round,season,team,xg,xg_against,score,score_against
257,0,26,2020-21,Mainz 05,3.5,1.3,2,1
258,1,26,2020-21,Hertha BSC,1.9,1.9,3,0
258,0,26,2020-21,Leverkusen,1.9,1.9,0,3
259,1,26,2020-21,Freiburg,1.4,1.0,2,0
259,0,26,2020-21,Augsburg,1.0,1.4,0,2
261,1,27,2020-21,Augsburg,0.6,1.0,2,1
261,0,27,2020-21,Hoffenheim,1.0,0.6,1,2
262,1,27,2020-21,Mainz 05,1.8,0.5,1,1
262,0,27,2020-21,Arminia,0.5,1.8,1,1
263,1,27,2020-21,Dortmund,1.7,1.4,1,2
263,0,27,2020-21,Eint Frankfurt,1.4,1.7,2,1
264,1,27,2020-21,Leverkusen,0.7,0.6,2,1
264,0,27,2020-21,Schalke 04,0.6,0.7,1,2
265,1,27,2020-21,Wolfsburg,0.8,1.2,1,0
265,0,27,2020-21,Köln,1.2,0.8,0,1
266,1,27,2020-21,RB Leipzig,0.7,0.6,0,1
266,0,27,2020-21,Bayern Munich,0.6,0.7,1,0
267,1,27,2020-21,M'Gladbach,1.9,1.7,2,1
267,0,27,2020-21,Freiburg,1.7,1.9,1,2
268,1,27,2020-21,Stuttgart,0.8,0.6,1,0
268,0,27,2020-21,Werder Bremen,0.6,0.8,0,1
269,1,27,2020-21,Union Berlin,0.5,0.9,1,1
269,0,27,2020-21,Hertha BSC,0.9,0.5,1,1
271,1,28,2020-21,Arminia,1.4,0.6,1,0
271,0,28,2020-21,Freiburg,0.6,1.4,0,1
272,1,28,2020-21,Bayern Munich,1.0,1.1,1,1
272,0,28,2020-21,Union Berlin,1.1,1.0,1,1
273,1,28,2020-21,Hertha BSC,1.6,1.3,2,2
273,0,28,2020-21,M'Gladbach,1.3,1.6,2,2
274,1,28,2020-21,Eint Frankfurt,1.6,1.8,4,3
274,0,28,2020-21,Wolfsburg,1.8,1.6,3,4
275,1,28,2020-21,Werder Bremen,1.4,1.6,1,4
275,0,28,2020-21,RB Leipzig,1.6,1.4,4,1
276,1,28,2020-21,Stuttgart,1.4,1.3,2,3
276,0,28,2020-21,Dortmund,1.3,1.4,3,2
277,1,28,2020-21,Schalke 04,0.7,0.9,1,0
277,0,28,2020-21,Augsburg,0.9,0.7,0,1
278,1,28,2020-21,Köln,2.5,1.7,2,3
278,0,28,2020-21,Mainz 05,1.7,2.5,3,2
279,1,28,2020-21,Hoffenheim,0.1,0.6,0,0
279,0,28,2020-21,Leverkusen,0.6,0.1,0,0
281,1,29,2020-21,RB Leipzig,1.3,0.2,0,0
281,0,29,2020-21,Hoffenheim,0.2,1.3,0,0
282,1,29,2020-21,Freiburg,2.0,0.7,4,0
282,0,29,2020-21,Schalke 04,0.7,2.0,0,4
283,1,29,2020-21,Union Berlin,1.4,0.7,2,1
283,0,29,2020-21,Stuttgart,0.7,1.4,1,2
284,1,29,2020-21,Augsburg,0.6,0.7,0,0
284,0,29,2020-21,Arminia,0.7,0.6,0,0
285,1,29,2020-21,M'Gladbach,2.1,0.9,4,0
285,0,29,2020-21,Eint Frankfurt,0.9,2.1,0,4
286,1,29,2020-21,Wolfsburg,1.2,2.1,2,3
286,0,29,2020-21,Bayern Munich,2.1,1.2,3,2
287,1,29,2020-21,Leverkusen,1.8,1.2,3,0
287,0,29,2020-21,Köln,1.2,1.8,0,3
288,1,29,2020-21,Dortmund,2.9,0.9,4,1
288,0,29,2020-21,Werder Bremen,0.9,2.9,1,4
290,1,30,2020-21,Köln,0.7,2.5,2,1
290,0,30,2020-21,RB Leipzig,2.5,0.7,1,2
291,1,30,2020-21,Arminia,1.9,0.3,1,0
291,0,30,2020-21,Schalke 04,0.3,1.9,0,1
292,1,30,2020-21,Bayern Munich,1.7,0.4,2,0
292,0,30,2020-21,Leverkusen,0.4,1.7,0,2
293,1,30,2020-21,Eint Frankfurt,1.1,1.6,2,0
293,0,30,2020-21,Augsburg,1.6,1.1,0,2
294,1,30,2020-21,Stuttgart,2.0,1.5,1,3
294,0,30,2020-21,Wolfsburg,1.5,2.0,3,1
295,1,30,2020-21,Dortmund,4.3,0.3,2,0
295,0,30,2020-21,Union Berlin,0.3,4.3,0,2
296,1,30,2020-21,Werder Bremen,1.1,1.5,0,1
296,0,30,2020-21,Mainz 05,1.5,1.1,1,0
297,1,30,2020-21,Hoffenheim,2.1,0.9,3,2
297,0,30,2020-21,M'Gladbach,0.9,2.1,2,3
299,1,31,2020-21,Augsburg,1.6,1.3,2,3
299,0,31,2020-21,Köln,1.3,1.6,3,2
300,1,31,2020-21,Mainz 05,0.5,1.7,2,1
300,0,31,2020-21,Bayern Munich,1.7,0.5,1,2
301,1,31,2020-21,Wolfsburg,1.2,1.3,0,2
301,0,31,2020-21,Dortmund,1.3,1.2,2,0
302,1,31,2020-21,Freiburg,1.8,1.6,1,1
302,0,31,2020-21,Hoffenheim,1.6,1.8,1,1
303,1,31,2020-21,Union Berlin,1.9,0.7,3,1
303,0,31,2020-21,Werder Bremen,0.7,1.9,1,3
304,1,31,2020-21,Leverkusen,2.2,2.4,3,1
304,0,31,2020-21,Eint Frankfurt,2.4,2.2,1,3
305,1,31,2020-21,RB Leipzig,4.2,0.2,2,0
305,0,31,2020-21,Stuttgart,0.2,4.2,0,2
306,1,31,2020-21,M'Gladbach,3.7,0.7,5,0
306,0,31,2020-21,Arminia,0.7,3.7,0,5
308,1,29,2020-21,Mainz 05,1.9,1.5,1,1
308,0,29,2020-21,Hertha BSC,1.5,1.9,1,1
310,1,30,2020-21,Hertha BSC,1.5,1.0,3,0
310,0,30,2020-21,Freiburg,1.0,1.5,0,3
312,1,32,2020-21,Stuttgart,1.3,2.1,2,1
312,0,32,2020-21,Augsburg,2.1,1.3,1,2
313,1,32,2020-21,Dortmund,2.2,1.9,3,2
313,0,32,2020-21,RB Leipzig,1.9,2.2,2,3
314,1,32,2020-21,Hoffenheim,1.4,0.9,4,2
314,0,32,2020-21,Schalke 04,0.9,1.4,2,4
315,1,32,2020-21,Werder Bremen,0.6,1.3,0,0
315,0,32,2020-21,Leverkusen,1.3,0.6,0,0
316,1,32,2020-21,Wolfsburg,1.8,0.5,3,0
316,0,32,2020-21,Union Berlin,0.5,1.8,0,3
317,1,32,2020-21,Bayern Munich,3.3,1.2,6,0
317,0,32,2020-21,M'Gladbach,1.2,3.3,0,6
318,1,32,2020-21,Köln,1.8,2.6,1,4
318,0,32,2020-21,Freiburg,2.6,1.8,4,1
319,1,32,2020-21,Eint Frankfurt,0.9,0.4,1,1
319,0,32,2020-21,Mainz 05,0.4,0.9,1,1
320,1,32,2020-21,Hertha BSC,0.8,0.5,0,0
320,0,32,2020-21,Arminia,0.5,0.8,0,0
322,1,31,2020-21,Schalke 04,1.3,1.9,1,2
322,0,31,2020-21,Hertha BSC,1.9,1.3,2,1
324,1,33,2020-21,Hertha BSC,0.2,1.4,0,0
324,0,33,2020-21,Köln,1.4,0.2,0,0
325,1,33,2020-21,Schalke 04,2.8,2.6,4,3
325,0,33,2020-21,Eint Frankfurt,2.6,2.8,3,4
326,1,33,2020-21,Arminia,1.8,1.4,1,1
326,0,33,2020-21,Hoffenheim,1.4,1.8,1,1
327,1,33,2020-21,Augsburg,1.6,1.2,2,0
327,0,33,2020-21,Werder Bremen,1.2,1.6,0,2
328,1,33,2020-21,Leverkusen,1.3,1.5,1,1
328,0,33,2020-21,Union Berlin,1.5,1.3,1,1
329,1,33,2020-21,M'Gladbach,0.6,0.7,1,2
329,0,33,2020-21,Stuttgart,0.7,0.6,2,1
330,1,33,2020-21,Freiburg,1.4,3.4,2,2
330,0,33,2020-21,Bayern Munich,3.4,1.4,2,2
331,1,33,2020-21,Mainz 05,1.3,1.9,1,3
331,0,33,2020-21,Dortmund,1.9,1.3,3,1
332,1,33,2020-21,RB Leipzig,2.0,1.0,2,2
332,0,33,2020-21,Wolfsburg,1.0,2.0,2,2
334,1,34,2020-21,Dortmund,1.3,1.8,3,1
334,0,34,2020-21,Leverkusen,1.8,1.3,1,3
335,1,34,2020-21,Bayern Munich,4.1,1.5,5,2
335,0,34,2020-21,Augsburg,1.5,4.1,2,5
336,1,34,2020-21,Stuttgart,0.9,1.6,0,2
336,0,34,2020-21,Arminia,1.6,0.9,2,0
337,1,34,2020-21,Werder Bremen,2.1,2.0,2,4
337,0,34,2020-21,M'Gladbach,2.0,2.1,4,2
338,1,34,2020-21,Hoffenheim,2.6,1.5,2,1
338,0,34,2020-21,Hertha BSC,1.5,2.6,1,2
339,1,34,2020-21,Eint Frankfurt,1.9,0.9,3,1
339,0,34,2020-21,Freiburg,0.9,1.9,1,3
340,1,34,2020-21,Wolfsburg,1.4,2.6,2,3
340,0,34,2020-21,Mainz 05,2.6,1.4,3,2
341,1,34,2020-21,Union Berlin,0.9,2.6,2,1
341,0,34,2020-21,RB Leipzig,2.6,0.9,1,2
342,1,34,2020-21,Köln,2.2,0.5,1,0
342,0,34,2020-21,Schalke 04,0.5,2.2,0,1
